Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,HDOP,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675438229.9246316,211,5947,0,GPS_Frame 1,42.3387485,-71.08824299999999,1.78,32.6,327973.352127247,4689500.086202088,19,T
1675438231.0079112,212,5948,0,GPS_Frame 1,42.33875200000001,-71.08824433333332,1.78,32.3,327973.25182898634,4689500.4775480395,19,T
1675438232.0978825,213,5949,0,GPS_Frame 1,42.33875433333333,-71.08824483333333,1.78,32.2,327973.2170009642,4689500.737658553,19,T
1675438233.1799386,214,5950,0,GPS_Frame 1,42.338755000000006,-71.08824583333333,1.78,32.2,327973.13643688237,4689500.813709985,19,T
1675438234.257542,215,5951,0,GPS_Frame 1,42.33875533333333,-71.08824616666668,1.78,32.2,327973.10988519085,4689500.851398504,19,T
1675438235.3421,216,5952,0,GPS_Frame 1,42.338755000000006,-71.0882465,1.78,32.3,327973.0815154909,4689500.815058761,19,T
1675438236.4308867,217,5953,0,GPS_Frame 1,42.338755000000006,-71.08824616666668,1.78,32.5,327973.1089761866,4689500.814384373,19,T
1675438237.5062249,218,5954,0,GPS_Frame 1,42.338755000000006,-71.08824583333333,1.78,32.7,327973.13643688237,4689500.813709985,19,T
1675438238.5963962,219,5955,0,GPS_Frame 1,42.3387555,-71.08824616666668,1.78,32.9,327973.110339693,4689500.869905572,19,T
1675438239.6805782,220,5956,0,GPS_Frame 1,42.338755000000006,-71.0882465,1.78,33.1,327973.0815154909,4689500.815058761,19,T
1675438240.7631795,221,5957,0,GPS_Frame 1,42.33875516666667,-71.08824633333333,1.78,33.2,327973.0957003409,4689500.833228633,19,T
1675438241.8434134,222,5958,0,GPS_Frame 1,42.338755000000006,-71.0882465,1.78,33.4,327973.0815154909,4689500.815058761,19,T
1675438242.9302,223,5959,0,GPS_Frame 1,42.33875616666666,-71.08824666666666,1.78,33.6,327973.07096665876,4689500.94494542,19,T
1675438244.0104868,224,5960,0,GPS_Frame 1,42.338756,-71.08824666666666,1.78,33.8,327973.07051215647,4689500.926438354,19,T
1675438245.0964046,225,5961,0,GPS_Frame 1,42.3387555,-71.08824683333334,1.78,34.0,327973.05541829986,4689500.871254348,19,T
1675438246.1772017,226,5962,0,GPS_Frame 1,42.338755000000006,-71.08824633333333,1.78,34.3,327973.09524583875,4689500.814721567,19,T
1675438247.2558541,227,5963,0,GPS_Frame 1,42.33875283333334,-71.08824733333333,1.78,34.7,327973.0069552184,4689500.576152864,19,T
1675438248.343995,228,5964,0,GPS_Frame 1,42.33875283333334,-71.08824733333333,1.78,35.1,327973.0069552184,4689500.576152864,19,T
1675438249.4299502,229,5965,0,GPS_Frame 1,42.33875249999999,-71.088247,1.78,35.4,327973.0335069125,4689500.5384643385,19,T
1675438250.52232,230,5966,0,GPS_Frame 1,42.33875150000001,-71.08824666666666,1.78,35.6,327973.0582405961,4689500.426747553,19,T
1675438251.6025455,231,5967,0,GPS_Frame 1,42.338751,-71.0882465,1.78,35.7,327973.0706074382,4689500.370889159,19,T
1675438252.6869614,232,5968,0,GPS_Frame 1,42.33875033333334,-71.08824633333333,1.78,35.8,327973.0825197784,4689500.296523699,19,T
1675438253.7599742,233,5969,0,GPS_Frame 1,42.33875,-71.08824566666667,1.78,35.9,327973.13653217,4689500.258160789,19,T
1675438254.853416,234,5970,0,GPS_Frame 1,42.33874883333333,-71.08824533333333,1.78,35.9,327973.1608113545,4689500.127936932,19,T
1675438255.9302766,235,5971,0,GPS_Frame 1,42.33874816666666,-71.088245,1.78,35.9,327973.18645404774,4689500.053234277,19,T
1675438257.0229545,236,5972,0,GPS_Frame 1,42.33874733333334,-71.08824483333333,1.78,35.8,327973.1979118882,4689499.960361753,19,T
1675438258.0948014,237,5973,0,GPS_Frame 1,42.33874633333333,-71.08824433333332,1.78,35.8,327973.23637592886,4689499.84830777,19,T
1675438259.178652,238,5974,0,GPS_Frame 1,42.33874566666667,-71.08824433333332,1.78,35.7,327973.2345579223,4689499.774279503,19,T
1675438260.2612476,239,5975,0,GPS_Frame 1,42.33874483333334,-71.08824383333334,1.78,35.8,327973.2734764642,4689499.680732589,19,T
1675438261.343606,240,5976,0,GPS_Frame 1,42.3387445,-71.08824333333334,1.78,35.9,327973.3137585117,4689499.642706873,19,T
1675438262.4301424,241,5977,0,GPS_Frame 1,42.33874416666666,-71.08824333333334,1.78,35.9,327973.31284950883,4689499.6056927405,19,T
1675438263.5084932,242,5978,0,GPS_Frame 1,42.338744,-71.08824366666666,1.78,36.0,327973.28493430687,4689499.587860062,19,T
1675438264.6012366,243,5979,0,GPS_Frame 1,42.338744,-71.08824383333334,1.78,36.1,327973.27120395657,4689499.5881972555,19,T
1675438265.677017,244,5980,0,GPS_Frame 1,42.33874383333333,-71.088244,1.78,35.9,327973.2570191047,4689499.570027382,19,T
1675438266.760807,245,5981,0,GPS_Frame 1,42.3387445,-71.08824416666667,1.78,35.8,327973.2451067609,4689499.6443928415,19,T
1675438267.8445668,246,5982,0,GPS_Frame 1,42.33874483333334,-71.08824416666667,1.78,35.7,327973.2460157641,4689499.681406976,19,T
1675438268.9293869,247,5983,0,GPS_Frame 1,42.33874616666667,-71.0882445,1.78,35.7,327973.2221910774,4689499.830137897,19,T
1675438270.0125759,248,5984,0,GPS_Frame 1,42.33874716666666,-71.088245,1.78,35.6,327973.1837270368,4689499.942191878,19,T
1675438271.102723,249,5985,0,GPS_Frame 1,42.33874766666666,-71.08824466666667,1.78,35.6,327973.2125512412,4689499.997038691,19,T
1675438272.1739957,250,5986,0,GPS_Frame 1,42.338747833333336,-71.0882445,1.78,35.6,327973.2267360945,4689500.015208564,19,T
1675438273.259523,251,5987,0,GPS_Frame 1,42.33874816666666,-71.0882445,1.78,35.6,327973.2276450979,4689500.052222695,19,T
1675438274.340861,252,5988,0,GPS_Frame 1,42.33874883333333,-71.08824366666666,1.78,35.6,327973.2981148509,4689500.124564995,19,T
1675438275.4421017,253,5989,0,GPS_Frame 1,42.33874866666667,-71.0882435,1.78,35.6,327973.3113906986,4689500.105720736,19,T
1675438276.5208583,254,5990,0,GPS_Frame 1,42.3387485,-71.08824316666667,1.78,35.8,327973.3383968957,4689500.0865392815,19,T
1675438277.5942864,255,5991,0,GPS_Frame 1,42.33874883333333,-71.08824233333333,1.78,35.8,327973.40795764874,4689500.121867446,19,T
1675438278.6811528,256,5992,0,GPS_Frame 1,42.33874933333333,-71.08824249999999,1.78,35.9,327973.39559080347,4689500.17772584,19,T
1675438279.762196,257,5993,0,GPS_Frame 1,42.33874883333333,-71.08824233333333,1.78,35.8,327973.40795764874,4689500.121867446,19,T
1675438280.8431625,258,5994,0,GPS_Frame 1,42.33874883333333,-71.08824183333333,1.78,35.8,327973.4491486964,4689500.120855867,19,T
1675438281.9316506,259,5995,0,GPS_Frame 1,42.33874866666667,-71.08824183333333,1.78,35.8,327973.4486941953,4689500.102348802,19,T
1675438283.0135853,260,5996,0,GPS_Frame 1,42.33874816666666,-71.08824183333333,1.78,35.8,327973.44733069185,4689500.0468275985,19,T
1675438284.0988073,261,5997,0,GPS_Frame 1,42.33874716666666,-71.08824283333334,1.78,35.9,327973.36222158343,4689499.93780836,19,T
1675438285.1767907,262,5998,0,GPS_Frame 1,42.338745,-71.0882435,1.78,35.8,327973.30139166594,4689499.698565269,19,T
1675438286.260586,263,5999,0,GPS_Frame 1,42.3387445,-71.0882445,1.78,35.9,327973.2176460605,4689499.645067229,19,T
1675438287.3443437,264,6000,0,GPS_Frame 1,42.33874383333333,-71.0882455,1.78,36.0,327973.1334459478,4689499.5730621265,19,T
1675438288.4393568,265,6001,0,GPS_Frame 1,42.338742,-71.088247,1.78,36.0,327973.00487327075,4689499.37251914,19,T
1675438289.520958,266,6002,0,GPS_Frame 1,42.338740333333334,-71.08824800000001,1.78,35.8,327972.91794613807,4689499.189471638,19,T
1675438290.598692,267,6003,0,GPS_Frame 1,42.3387395,-71.08824833333333,1.78,35.7,327972.88821292354,4689499.097610693,19,T
1675438291.688296,268,6004,0,GPS_Frame 1,42.33873966666667,-71.08824966666666,1.78,35.7,327972.77882461634,4689499.118815316,19,T
1675438292.7598915,269,6005,0,GPS_Frame 1,42.3387395,-71.088251,1.78,35.7,327972.6685272993,4689499.103005807,19,T
1675438293.8449574,270,6006,0,GPS_Frame 1,42.33873916666666,-71.088252,1.78,35.6,327972.58523618313,4689499.0680148415,19,T
1675438294.9376667,271,6007,0,GPS_Frame 1,42.33873933333333,-71.08825266666666,1.78,35.6,327972.5307692791,4689499.087870688,19,T
1675438296.0124445,272,6008,0,GPS_Frame 1,42.33873983333333,-71.08825366666666,1.78,35.7,327972.4497506823,4689499.145415058,19,T
1675438297.0968502,273,6009,0,GPS_Frame 1,42.33873966666667,-71.08825416666667,1.78,35.8,327972.4081051229,4689499.12791958,19,T
1675438298.177087,274,6010,0,GPS_Frame 1,42.33873966666667,-71.08825499999999,1.78,35.8,327972.3394533668,4689499.129605557,19,T
1675438299.2644408,275,6011,0,GPS_Frame 1,42.33873966666667,-71.08825566666665,1.78,35.8,327972.2845319598,4689499.130954338,19,T
1675438300.3484926,276,6012,0,GPS_Frame 1,42.33873933333333,-71.08825583333333,1.78,35.9,327972.26989260036,4689499.0942774,19,T
1675438301.441727,277,6013,0,GPS_Frame 1,42.33873933333333,-71.08825666666667,1.78,36.0,327972.20124084176,4689499.095963378,19,T
1675438302.5138626,278,6014,0,GPS_Frame 1,42.3387385,-71.08825683333333,1.78,36.0,327972.1852379689,4689499.00376524,19,T
1675438303.6063316,279,6015,0,GPS_Frame 1,42.33873933333333,-71.08825733333333,1.78,36.0,327972.1463194345,4689499.097312161,19,T
1675438304.686139,280,6016,0,GPS_Frame 1,42.3387415,-71.08825933333333,1.78,35.8,327971.9874637803,4689499.341950381,19,T
1675438305.764554,281,6017,0,GPS_Frame 1,42.33874266666667,-71.08826066666667,1.78,35.7,327971.88080250786,4689499.474197419,19,T
1675438306.8444164,282,6018,0,GPS_Frame 1,42.33874266666667,-71.088261,1.78,35.7,327971.85334180674,4689499.474871812,19,T
1675438307.9413567,283,6019,0,GPS_Frame 1,42.33874349999999,-71.0882625,1.78,35.8,327971.73204117536,4689499.570441911,19,T
1675438309.024179,284,6020,0,GPS_Frame 1,42.33874433333334,-71.08826300000001,1.78,36.2,327971.6931226527,4689499.663988836,19,T
1675438310.093084,285,6021,0,GPS_Frame 1,42.3387475,-71.08826266666667,1.78,36.9,327971.7292189605,4689500.014948711,19,T
1675438311.1829119,286,6022,0,GPS_Frame 1,42.33875083333334,-71.0882625,1.78,37.8,327971.75203942304,4689500.384752849,19,T
1675438312.2637699,287,6023,0,GPS_Frame 1,42.33875566666667,-71.08826316666666,1.78,38.4,327971.7102986968,4689500.922806571,19,T
1675438313.3494656,288,6024,0,GPS_Frame 1,42.3387585,-71.08826416666668,1.78,38.8,327971.63564320945,4689501.239449887,19,T
1675438314.431157,289,6025,0,GPS_Frame 1,42.33876083333333,-71.08826516666666,1.78,38.9,327971.5596242151,4689501.500572003,19,T
1675438315.5145535,290,6026,0,GPS_Frame 1,42.338763166666666,-71.08826649999999,1.78,39.1,327971.456144533,4689501.762368517,19,T
1675438316.6044533,291,6027,0,GPS_Frame 1,42.338764833333336,-71.08826766666667,1.78,39.2,327971.36457717716,4689501.9497995665,19,T
