Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,HDOP,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675513341.0495787,81,764,0,GPS_Frame 1,42.37566100000001,-71.03076583333333,1.05,5.6,332806.35586677067,4693484.252812101,19,T
1675513342.1296792,82,765,0,GPS_Frame 1,42.37567116666667,-71.03075566666666,1.05,5.6,332807.21990437,4693485.361741244,19,T
1675513343.214798,83,766,0,GPS_Frame 1,42.37567933333333,-71.03074366666667,1.05,5.3,332808.2295790253,4693486.244977848,19,T
1675513344.3070295,84,767,0,GPS_Frame 1,42.37569116666667,-71.03073416666666,1.05,5.2,332809.0431499649,4693487.540290047,19,T
1675513345.3807986,85,768,0,GPS_Frame 1,42.37570216666666,-71.030722,1.05,4.9,332810.0740651806,4693488.737819811,19,T
1675513346.4711423,86,769,0,GPS_Frame 1,42.37571416666666,-71.0307155,1.05,4.5,332810.6410773471,4693490.057542142,19,T
1675513347.558848,87,770,0,GPS_Frame 1,42.375721000000006,-71.03070733333334,1.05,4.2,332811.3316010169,4693490.800264816,19,T
1675513348.634374,88,771,0,GPS_Frame 1,42.37573066666667,-71.03069416666668,1.05,4.3,332812.4413106118,4693491.847770439,19,T
1675513349.7227051,89,772,0,GPS_Frame 1,42.37574216666667,-71.0306835,1.05,4.3,332813.3500513079,4693493.103773371,19,T
1675513350.7961845,90,773,0,GPS_Frame 1,42.37574983333334,-71.03067116666666,1.05,4.1,332814.3858417577,4693493.930833637,19,T
1675513351.8799005,91,774,0,GPS_Frame 1,42.37576133333334,-71.03066116666668,1.05,4.2,332815.23969290074,4693495.188148512,19,T
1675513352.966085,92,775,0,GPS_Frame 1,42.375768666666666,-71.030647,1.05,4.1,332816.4255428713,4693495.974587658,19,T
1675513354.0544875,93,776,0,GPS_Frame 1,42.37577816666667,-71.03063999999999,1.05,4.2,332817.0270860138,4693497.015720072,19,T
1675513355.1324947,94,777,0,GPS_Frame 1,42.37578283333334,-71.03062766666667,1.05,4.2,332818.05491468357,4693497.5096529,19,T
1675513356.2205863,95,778,0,GPS_Frame 1,42.37578466666667,-71.03061766666666,1.05,4.1,332818.8831135009,4693497.693555893,19,T
1675513357.3015563,96,779,0,GPS_Frame 1,42.37578833333334,-71.03062249999999,1.05,4.2,332818.49489859596,4693498.110221955,19,T
1675513358.3877885,97,780,0,GPS_Frame 1,42.37578466666667,-71.03062249999999,1.05,4.3,332818.4851687846,4693497.703065562,19,T
1675513359.468708,98,781,0,GPS_Frame 1,42.37579016666667,-71.03061633333333,1.16,4.5,332819.0074860243,4693498.301667129,19,T
1675513360.5497165,99,782,0,GPS_Frame 1,42.37579583333333,-71.03059533333334,1.16,4.5,332820.751523836,4693498.88959124,19,T
1675513361.6408095,100,783,0,GPS_Frame 1,42.37580533333333,-71.03057749999999,1.16,4.7,332822.2450108605,4693499.90940962,19,T
1675513362.71422,101,784,0,GPS_Frame 1,42.375810833333325,-71.0305655,1.16,4.9,332823.24760552146,4693500.496534559,19,T
1675513363.7947872,102,785,0,GPS_Frame 1,42.37581433333333,-71.030553,1.16,4.9,332824.2860596928,4693500.860590607,19,T
1675513364.88964,103,786,0,GPS_Frame 1,42.37581133333333,-71.03055383333334,1.05,4.8,332824.20948807534,4693500.529102195,19,T
1675513365.9708886,104,787,0,GPS_Frame 1,42.3758215,-71.0305425,1.16,4.9,332825.1695764931,4693501.63573808,19,T
1675513367.0540154,105,788,0,GPS_Frame 1,42.37584016666666,-71.03054300000001,1.16,5.0,332825.1779415075,4693503.709517977,19,T
1675513368.1371024,106,789,0,GPS_Frame 1,42.37583616666667,-71.03053066666666,1.16,4.9,332826.18277187535,4693503.24108231,19,T
1675513369.2214763,107,790,0,GPS_Frame 1,42.375836666666665,-71.03051933333333,1.16,4.9,332827.11720958294,4693503.274306145,19,T
