Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676933556.134135,0,82356,0,GNSS,42.33826602833334,71.086617475,33.144,0.62,671894.0483931785,4689443.223979649,225236.0,42,T,4
1676933557.187327,0,82357,0,GNSS,42.338266055,71.08661751,33.136,0.62,671894.0512039104,4689443.227011535,225237.0,42,T,4
1676933558.1580133,0,82358,0,GNSS,42.338266008333335,71.08661747666666,33.142,0.62,671894.0485849797,4689443.221762171,225238.0,42,T,4
1676933559.1896007,0,82359,0,GNSS,42.33826604666667,71.08661750333333,33.139,0.62,671894.0506773968,4689443.226072704,225239.0,42,T,4
1676933560.1393776,0,82360,0,GNSS,42.33826603666667,71.08661749666666,33.137,0.62,671894.0501554289,4689443.224948804,225240.0,42,T,4
1676933561.1849537,0,82361,0,GNSS,42.338266061666666,71.08661748833333,33.134,0.62,671894.0494007849,4689443.2277080165,225241.0,42,T,4
1676933562.2364752,0,82362,0,GNSS,42.338266016666665,71.08661747666666,33.136,0.62,671894.0485622727,4689443.222687525,225242.0,42,T,4
1676933563.1906834,0,82363,0,GNSS,42.338266041666664,71.08661751166666,33.135,0.62,671894.0513775459,4689443.225534339,225243.0,42,T,4
1676933564.1491892,0,82364,0,GNSS,42.33826603333333,71.08661747166667,33.135,0.62,671894.0481049439,4689443.224528123,225244.0,42,T,4
1676933565.173624,0,82365,0,GNSS,42.338266051666665,71.08661743666667,33.139,0.62,671894.0451715934,4689443.226493145,225245.0,42,T,4
1676933566.1815195,0,82366,0,GNSS,42.338266015,71.086617495,33.133,0.62,671894.0500771634,4689443.222539516,225246.0,42,T,4
1676933567.1915638,0,82367,0,GNSS,42.33826601,71.08661748666667,33.136,0.62,671894.0494042651,4689443.221967457,225247.0,42,T,4
1676933568.1707113,0,82368,0,GNSS,42.33826601,71.08661750166667,33.133,0.62,671894.0506400042,4689443.221997781,225248.0,42,T,4
1676933569.1832736,0,82369,0,GNSS,42.33826602,71.08661749666666,33.132,0.62,671894.0502008433,4689443.223098096,225249.0,42,T,4
1676933570.1920302,0,82370,0,GNSS,42.338266025,71.08661750333333,33.133,0.62,671894.0507364355,4689443.223666788,225250.0,42,T,4
1676933571.1928744,0,82371,0,GNSS,42.33826604,71.08661751833333,33.138,0.62,671894.0519313037,4689443.225362745,225251.0,42,T,4
1676933572.191046,0,82372,0,GNSS,42.338266035,71.08661752166667,33.137,0.62,671894.0522195384,4689443.2248142725,225252.0,42,T,4
1676933573.1993804,0,82373,0,GNSS,42.33826602333333,71.08661752833333,33.139,0.62,671894.0528005469,4689443.223532256,225253.0,42,T,4
1676933574.17016,0,82374,0,GNSS,42.33826604,71.08661752333333,33.14,0.62,671894.0523432181,4689443.225372853,225254.0,42,T,4
1676933575.1741722,0,82375,0,GNSS,42.33826603833333,71.08661752833333,33.14,0.62,671894.052759674,4689443.22519789,225255.0,42,T,4
1676933576.1885886,0,82376,0,GNSS,42.33826601333333,71.08661753833333,33.137,0.62,671894.0536516223,4689443.222442047,225256.0,42,T,4
1676933577.1946023,0,82377,0,GNSS,42.33826603666667,71.086617535,33.143,0.62,671894.053313434,4689443.225026298,225257.0,42,T,4
1676933578.1885645,0,82378,0,GNSS,42.33826603833333,71.08661752166667,33.144,0.62,671894.0522104555,4689443.225184414,225258.0,42,T,4
1676933579.2152503,0,82379,0,GNSS,42.33826603666667,71.08661752833333,33.147,0.62,671894.0527642155,4689443.225012821,225259.0,42,T,4
1676933580.163458,0,82380,0,GNSS,42.338266018333336,71.086617535,33.143,0.62,671894.0533633898,4689443.222990522,225300.0,42,T,4
