Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676930925.184395,0,79725,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220845.0,42,T,4
1676930926.1744318,0,79726,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220846.0,42,T,4
1676930927.189434,0,79727,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220847.0,42,T,4
1676930928.2247088,0,79728,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220848.0,42,T,4
1676930929.1900413,0,79729,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220849.0,42,T,4
1676930930.1821039,0,79730,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220850.0,42,T,4
1676930931.17194,0,79731,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220851.0,42,T,4
1676930932.1906376,0,79732,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220852.0,42,T,4
1676930933.187141,0,79733,0,GNSS,42.3372285,71.0869505,24.5,0.56,671924.3114396249,4689328.687660585,220853.0,42,T,4
1676930934.2022243,0,79734,0,GNSS,42.3372285,71.0869505,24.6,0.56,671924.3114396249,4689328.687660585,220854.0,42,T,4
1676930935.1723185,0,79735,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220855.0,42,T,4
1676930936.2014842,0,79736,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220856.0,42,T,4
1676930937.1832042,0,79737,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220857.0,42,T,4
1676930938.2001255,0,79738,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220858.0,42,T,4
1676930939.2754495,0,79739,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220859.0,42,T,4
1676930940.1969213,0,79740,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220900.0,42,T,4
1676930941.1745543,0,79741,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.58,671924.3256245108,4689328.669490508,220901.0,42,T,4
1676930942.3133295,0,79742,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.58,671924.3256245108,4689328.669490508,220902.0,42,T,4
1676930943.1883545,0,79743,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220903.0,42,T,4
1676930944.2030215,0,79744,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220904.0,42,T,4
1676930945.1765323,0,79745,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220905.0,42,T,4
1676930946.2183363,0,79746,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220906.0,42,T,4
1676930947.186998,0,79747,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220907.0,42,T,4
1676930948.1896832,0,79748,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220908.0,42,T,4
1676930949.1903622,0,79749,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220909.0,42,T,4
1676930950.188829,0,79750,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220910.0,42,T,4
1676930951.179393,0,79751,0,GNSS,42.337228333333336,71.0869505,24.5,0.56,671924.3118938312,4689328.6691535255,220911.0,42,T,4
1676930952.2014952,0,79752,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220912.0,42,T,4
